timestamp,test-class,test-method,time,description,result
2021-12-10 12:22:43.377,acme.testing.anonymous.duty.AnonymousDutyListTest,listAnonymousNegative,3031,"[2] user=employer1, password=employer1",OK
2021-12-10 12:23:00.579,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,6184,"[1] recordIndex=0, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, title=Do exercises, description=I have to finish the dp delivery, workload=0.44, link=http://www.sample-app.com",OK
2021-12-10 12:23:06.697,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,5680,"[2] recordIndex=1, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, title=Buy vegetables, description=I have to go to the supermarket, workload=1.15, link=http://supermarketOnline.com",OK
2021-12-10 12:23:12.179,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,5084,"[3] recordIndex=2, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, title=Study the math test, description=I have to study this month, workload=9.00, link=http://mathExams.com",OK
2021-12-10 12:23:17.1,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4673,"[4] recordIndex=3, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, title=Study the math exam, description=I have to study the math exam, workload=1.34, link=null",OK
2021-12-10 12:23:17.438,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listNegativeAuthenticated,62,"[1] user=administrator, password=administrator",OK
2021-12-10 12:23:17.773,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listNegativeAuthenticated,40,"[2] user=employer1, password=employer1",OK
2021-12-10 12:23:31.726,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,4190,"[1] user=officer1, password=officer1",OK
2021-12-10 12:23:35.91,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3714,"[2] user=employer1, password=employer1",OK
2021-12-10 12:23:39.318,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,administratoDashboardPositive,3134,"administratoDashboardPositive()",OK
2021-12-10 12:23:57.915,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,7421,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/12/14 17:50, periodFinal=2022/01/25 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-12-10 12:24:05.151,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6942,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/12/14 17:50, periodFinal=2022/01/27 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-12-10 12:24:11.642,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6150,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/12/14 13:50, periodFinal=2022/01/27 12:12, workload=3.12, link=null, isPublic=true",OK
2021-12-10 12:24:20.493,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,8589,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/14 12:12, periodFinal=2022/01/27 14:12, workload=1.24, link=null, isPublic=true",OK
2021-12-10 12:24:27.553,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6785,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/12/14 19:50, periodFinal=2022/01/27 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-12-10 12:24:34.535,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6701,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/12/14 21:50, periodFinal=2030/10/31 23:55, workload=98.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-12-10 12:24:40.018,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5231,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-12-10 12:24:45.875,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5595,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-12-10 12:24:51.756,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5644,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-12-10 12:24:57.564,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5464,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-12-10 12:25:03.984,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,6038,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-12-10 12:25:11.073,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,6842,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-12-10 12:25:26.824,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5720,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-12-10 12:25:32.364,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5269,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
2021-12-10 12:25:37.888,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5290,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-12-10 12:25:43.339,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5230,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-12-10 12:25:48.846,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5279,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 12:25:54.345,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5235,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
2021-12-10 12:26:00.004,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5390,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-12-10 12:26:05.399,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5105,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-12-10 12:26:10.771,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5141,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-12-10 12:26:16.757,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5755,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 12:26:23.04,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5825,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-12-10 12:26:28.635,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5311,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-12-10 12:26:29.243,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAnonymous,335,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 12:26:33.009,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeOfficer,3497,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 12:26:36.703,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAdministrator,3341,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 12:26:53.093,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6307,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/01/24 23:50, periodFinal=2022/02/28 18:55, workloadInHours=10.00, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 12:26:59.713,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6370,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2022/01/24 17:50, periodFinal=2022/02/28 19:55, workloadInHours=10.00, Link=null, isPublic=false",OK
2021-12-10 12:27:05.979,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5996,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2022/01/25 13:50, periodFinal=2022/02/20 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-12-10 12:27:12.23,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5963,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2022/01/25 17:50, periodFinal=2022/02/28 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 12:27:18.668,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6187,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2022/01/28 19:50, periodFinal=2022/02/28 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-12-10 12:27:24.881,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5909,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2022/01/27 17:30, periodFinal=2022/02/28 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
2021-12-10 12:27:39.361,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4856,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, Link=null",OK
2021-12-10 12:27:44.631,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4957,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, Link=null",OK
2021-12-10 12:27:49.802,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4818,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-12-10 12:27:55.2,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,5124,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, Link=null",OK
2021-12-10 12:28:00.233,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4740,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-12-10 12:28:05.413,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4927,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-12-10 12:28:10.604,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4926,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-12-10 12:28:15.88,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,5045,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-12-10 12:28:21.391,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,5179,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-12-10 12:28:26.55,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4842,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-12-10 12:28:32.003,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,5195,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-12-10 12:28:36.948,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4687,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-12-10 12:28:40.523,acme.testing.officer.duty.OfficerDutyListTest,listDutyNegative,3288,"[1] user=administrator, password=administrator",OK
2021-12-10 12:28:51.753,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1222,"[1] recordIndex=0, moment=2021/12/08 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-10 12:28:53.159,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1115,"[2] recordIndex=1, moment=2021/12/08 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-10 12:28:54.525,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1126,"[3] recordIndex=2, moment=2021/12/08 15:30, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-10 12:28:55.978,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1157,"[4] recordIndex=3, moment=2021/12/08 15:39, author=John Doe, text=I'm happy!, info=null",OK
2021-12-10 12:28:57.539,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1288,"[5] recordIndex=4, moment=2021/12/08 15:55, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-10 12:29:00.767,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3000,"[1] user=officer1, password=officer1",OK
2021-12-10 12:29:04.039,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3020,"[2] user=employer1, password=employer1",OK
2021-12-10 12:29:17.102,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2618,"[1] recordIndex=0, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-10 12:29:20.046,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2687,"[2] recordIndex=1, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-10 12:29:22.864,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2548,"[3] recordIndex=2, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-10 12:29:25.511,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2414,"[4] recordIndex=3, author=John Doe, text=I'm happy!, info=null",OK
2021-12-10 12:29:28.369,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2635,"[5] recordIndex=4, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-10 12:29:30.19,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1531,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-10 12:29:31.874,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1441,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-12-10 12:29:33.634,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1541,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-12-10 12:29:35.358,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1430,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-12-10 12:29:36.978,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1389,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-12-10 12:29:38.651,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1430,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-10 12:29:40.448,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1511,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-12-10 12:29:42.163,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1456,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-12-10 12:29:44.051,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1624,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
