timestamp,test-class,test-method,time,description,result
2021-12-09 13:44:09.2,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6207,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/14 12:12, periodFinal=2022/01/27 14:12, workload=1.24, link=null, isPublic=true",OK
2021-12-09 13:44:15.904,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6478,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/12/14 19:50, periodFinal=2022/01/27 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-12-09 13:44:22.288,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6156,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/12/14 21:50, periodFinal=2030/10/31 23:55, workload=98.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-12-09 13:44:27.684,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5125,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-12-09 13:44:33.364,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5441,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-12-09 13:44:38.976,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5350,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-12-09 13:44:44.34,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5131,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-12-09 13:44:50.183,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5543,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-12-09 13:44:56.022,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5602,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-12-09 13:45:10.337,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5448,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-12-09 13:45:15.967,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5380,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
2021-12-09 13:45:21.53,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5267,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-12-09 13:45:27.017,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5264,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-12-09 13:45:32.786,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5502,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:45:38.308,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5280,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
2021-12-09 13:45:44.067,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5468,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-12-09 13:45:49.71,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5361,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-12-09 13:45:55.073,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5137,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-12-09 13:46:00.657,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5357,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:46:06.108,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5215,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-12-09 13:46:11.564,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5202,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-12-09 13:46:12.183,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAnonymous,333,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:46:15.666,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeOfficer,3209,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:46:19.181,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAdministrator,3277,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:46:31.75,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3551,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workloadInHours=null, Link=null, isPublic=false",OK
2021-12-09 13:46:35.88,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3909,"[2] recordIndex=1, title=Nigeria, description=descripcion bien, periodInitial=2021/06/30 17:50, periodFinal=2021/10/31 18:55, workloadInHours=999.10, Link=http://www.sample-app.com/, isPublic=true",OK
2021-12-09 13:46:39.727,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3624,"[3] recordIndex=2, title=Titulo correcto, description=sex, periodInitial=2021/06/30 17:50, periodFinal=2021/08/31 18:55, workloadInHours=1.00, Link=null, isPublic=false",OK
2021-12-09 13:46:43.475,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3523,"[4] recordIndex=3, title=Tarea 6, description=hacer la comida, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=10.23, Link=http://www.sample-app.com/, isPublic=false",OK
2021-12-09 13:46:47.498,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3811,"[5] recordIndex=3, title=Tarea 7, description=Descripcion, periodInitial=2021/07/31 17:50, periodFinal=2021/05/31 18:55, workloadInHours=20.99, Link=http://www.sample-app.com/, isPublic=true",OK
2021-12-09 13:46:51.304,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3581,"[6] recordIndex=4, title=Titulo, description=ir al gym, periodInitial=2021/09/30 17:50, periodFinal=2021/10/31 18:55, workloadInHours=-3.00, Link=null, isPublic=false",OK
2021-12-09 13:46:55.209,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3673,"[7] recordIndex=5, title=Tarea 9, description=Recoger colada, periodInitial=2021/06/30 17:50, periodFinal=2021/07/30 18:56, workloadInHours=725.00, Link=sample-app.com, isPublic=false",OK
2021-12-09 13:46:59.286,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3829,"[8] recordIndex=6, title=null, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:03.477,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3955,"[9] recordIndex=7, title=null, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:08.401,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4700,"[10] recordIndex=8, title=Gustavo Adolfo Claudio Domínguez Bastida (February 171836 – December 221870) better known as Gustavo Adolfo Bécquer (Spanish pronunciation: [ɡusˈtaβo aˈðolfo ˈβekeɾ]) was a Spanish Romanticist poet and writer (mostly short stories) also a playwrigh literary columnist and talented in drawing. Today he is considered one of the most important figures in Spanish literature and is considered by some as the most read writer after Miguel de Cervantes.[1] He adopted the alias of Bécquer as his brother Valeriano Bé…, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:12.471,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3856,"[11] recordIndex=9, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:16.587,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3871,"[12] recordIndex=10, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:21.594,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4751,"[13] recordIndex=11, title=Do exercises, description=Gustavo Adolfo Claudio Domínguez Bastida (February 171836 – December 221870) better known as Gustavo Adolfo Bécquer (Spanish pronunciation: [ɡusˈtaβo aˈðolfo ˈβekeɾ]) was a Spanish Romanticist poet and writer (mostly short stories) also a playwrigh literary columnist and talented in drawing. Today he is considered one of the most important figures in Spanish literature and is considered by some as the most read writer after Miguel de Cervantes.[1] He adopted the alias of Bécquer as his brother Valeriano Bé…, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:25.657,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3801,"[14] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:29.778,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3877,"[15] recordIndex=13, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2011/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:33.785,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3789,"[16] recordIndex=14, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/08/04 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:37.758,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3742,"[17] recordIndex=15, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:42.255,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4233,"[18] recordIndex=16, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=2000.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:46.603,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4028,"[19] recordIndex=17, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=-1.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:50.838,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3970,"[20] recordIndex=18, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=1.0000000004, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:55.119,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4037,"[21] recordIndex=19, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.71, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:47:59.372,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4015,"[22] recordIndex=20, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:48:03.669,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4055,"[23] recordIndex=21, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 19:50, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:48:07.933,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4017,"[24] recordIndex=22, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=0.60, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:48:12.338,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4163,"[25] recordIndex=23, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=1.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:48:16.533,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3945,"[26] recordIndex=24, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 81 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-12-09 13:48:21.526,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4723,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/12/08 23:50, periodFinal=2021/12/09 18:55, workloadInHours=10, Link=http://www.sample-app.com, isPublic=true",Record index 12 is out of range
2021-12-09 13:48:26.34,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4598,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/09 17:50, periodFinal=2021/12/10 19:55, workloadInHours=10, Link=null, isPublic=false",Record index 13 is out of range
2021-12-09 13:48:31.145,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4571,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2021/12/10 13:50, periodFinal=2021/12/11 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",Record index 14 is out of range
2021-12-09 13:48:36.196,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4793,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/10 17:50, periodFinal=2021/12/14 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",Record index 15 is out of range
2021-12-09 13:48:40.873,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4415,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/09 19:50, periodFinal=2021/12/10 17:55, workloadInHours=1.34, Link=null, isPublic=false",Record index 16 is out of range
2021-12-09 13:48:45.8,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4649,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2021/12/10 17:30, periodFinal=2021/12/15 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",Record index 17 is out of range
2021-12-09 13:49:00.184,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4931,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, Link=null",OK
2021-12-09 13:49:05.312,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4771,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, Link=null",OK
2021-12-09 13:49:10.269,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4717,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-12-09 13:49:15.0,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4519,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, Link=null",OK
2021-12-09 13:49:19.923,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4653,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-12-09 13:49:24.835,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4661,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-12-09 13:49:29.738,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4608,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-12-09 13:49:34.626,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4643,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-12-09 13:49:39.679,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4836,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
