timestamp,test-class,test-method,time,description,result
2021-12-09 14:36:58.535,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4856,"[3] recordIndex=2, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, title=Study the math test, description=I have to study this month, workload=9.00, link=http://mathExams.com",OK
2021-12-09 14:37:03.627,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4776,"[4] recordIndex=3, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, title=Study the math exam, description=I have to study the math exam, workload=1.34, link=null",OK
2021-12-09 14:37:03.923,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listNegativeAuthenticated,54,"[1] user=administrator, password=administrator",OK
2021-12-09 14:37:04.27,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listNegativeAuthenticated,48,"[2] user=employer1, password=employer1",OK
2021-12-09 14:37:17.051,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3556,"[1] user=officer1, password=officer1",OK
2021-12-09 14:37:20.738,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3404,"[2] user=employer1, password=employer1",OK
2021-12-09 14:37:24.025,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,administratoDashboardPositive,3023,"administratoDashboardPositive()",OK
2021-12-09 14:37:40.484,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,7282,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/12/14 17:50, periodFinal=2022/01/25 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-12-09 14:37:47.432,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6674,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/12/14 17:50, periodFinal=2022/01/27 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-12-09 14:37:54.733,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,7025,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/12/14 13:50, periodFinal=2022/01/27 12:12, workload=3.12, link=null, isPublic=true",OK
2021-12-09 14:38:01.138,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6157,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/14 12:12, periodFinal=2022/01/27 14:12, workload=1.24, link=null, isPublic=true",OK
2021-12-09 14:38:07.813,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6430,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/12/14 19:50, periodFinal=2022/01/27 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-12-09 14:38:14.279,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6216,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/12/14 21:50, periodFinal=2030/10/31 23:55, workload=98.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-12-09 14:38:19.701,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5178,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-12-09 14:38:25.494,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5551,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-12-09 14:38:31.116,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5393,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-12-09 14:38:36.577,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5222,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-12-09 14:38:42.333,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5506,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-12-09 14:38:48.004,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5436,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-12-09 14:39:02.445,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5320,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-12-09 14:39:08.099,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5391,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
2021-12-09 14:39:13.779,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5371,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-12-09 14:39:19.377,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5355,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-12-09 14:39:24.797,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5145,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:39:29.955,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,4926,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
2021-12-09 14:39:35.611,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5459,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-12-09 14:39:40.97,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5166,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-12-09 14:39:46.377,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5184,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-12-09 14:39:51.726,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5147,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:39:57.231,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5287,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-12-09 14:40:02.679,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5244,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-12-09 14:40:03.127,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAnonymous,231,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:40:06.295,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeOfficer,2922,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:40:09.541,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAdministrator,2920,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:40:23.832,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5810,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/01/24 23:50, periodFinal=2022/02/28 18:55, workloadInHours=10.00, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:40:29.437,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5389,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2022/01/24 17:50, periodFinal=2022/02/28 19:55, workloadInHours=10.00, Link=null, isPublic=false",OK
2021-12-09 14:40:35.129,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5492,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2022/01/25 13:50, periodFinal=2022/02/20 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-12-09 14:40:41.011,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5690,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2022/01/25 17:50, periodFinal=2022/02/28 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:40:46.725,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5513,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2022/01/28 19:50, periodFinal=2022/02/28 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-12-09 14:40:52.406,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5466,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2022/01/27 17:30, periodFinal=2022/02/28 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
2021-12-09 14:41:10.735,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4704,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, Link=null",OK
2021-12-09 14:41:15.572,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4621,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, Link=null",OK
2021-12-09 14:41:20.455,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4670,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-12-09 14:41:25.151,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4488,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, Link=null",OK
2021-12-09 14:41:29.638,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4281,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-12-09 14:41:34.477,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4638,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-12-09 14:41:39.187,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4492,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-12-09 14:41:44.06,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4684,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-12-09 14:41:48.806,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4522,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-12-09 14:41:53.561,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4543,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-12-09 14:41:58.435,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4668,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-12-09 14:42:03.126,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4473,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-12-09 14:42:06.228,acme.testing.officer.duty.OfficerDutyListTest,listDutyNegative,2866,"[1] user=administrator, password=administrator",OK
2021-12-09 14:42:16.038,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1093,"[1] recordIndex=0, moment=2021/12/08 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-09 14:42:17.333,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1094,"[2] recordIndex=1, moment=2021/12/08 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-09 14:42:18.672,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1103,"[3] recordIndex=2, moment=2021/12/08 15:30, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-09 14:42:19.952,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1073,"[4] recordIndex=3, moment=2021/12/08 15:39, author=John Doe, text=I'm happy!, info=null",OK
2021-12-09 14:42:21.153,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1008,"[5] recordIndex=4, moment=2021/12/08 15:55, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-09 14:42:24.117,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,2751,"[1] user=officer1, password=officer1",OK
2021-12-09 14:42:27.041,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,2713,"[2] user=employer1, password=employer1",OK
2021-12-09 14:42:38.079,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2454,"[1] recordIndex=0, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-09 14:42:40.784,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2507,"[2] recordIndex=1, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-09 14:42:43.405,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2437,"[3] recordIndex=2, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-09 14:42:46.029,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2428,"[4] recordIndex=3, author=John Doe, text=I'm happy!, info=null",OK
2021-12-09 14:42:48.848,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2583,"[5] recordIndex=4, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-09 14:42:50.408,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1372,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-09 14:42:52.069,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1439,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-12-09 14:42:53.716,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1430,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-12-09 14:42:55.329,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1406,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-12-09 14:42:56.997,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1391,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-12-09 14:42:58.647,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1427,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-09 14:43:00.365,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1522,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-12-09 14:43:01.978,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1395,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-12-09 14:43:03.612,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1422,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
